axis(cm-1),no excitation,,with_excitation,,diff
48369.5513,2.12E-09,,1.80E-09,,-3.20E-10
48377.61684,1.88E-09,,1.85E-09,,-3.00E-11
48385.68239,1.67E-09,,1.91E-09,,2.40E-10
48393.74793,1.48E-09,,1.97E-09,,4.90E-10
48401.81348,1.31E-09,,2.03E-09,,7.20E-10
48409.87902,1.16E-09,,2.08E-09,,9.20E-10
48417.94456,1.02E-09,,2.13E-09,,1.11E-09
48426.01011,9.01E-10,,2.16E-09,,1.26E-09
48434.07565,7.90E-10,,2.17E-09,,1.38E-09
48442.1412,6.91E-10,,2.17E-09,,1.48E-09
48450.20674,6.02E-10,,2.16E-09,,1.56E-09
48458.27228,5.22E-10,,2.14E-09,,1.62E-09
48466.33783,4.51E-10,,2.10E-09,,1.65E-09
48474.40337,3.88E-10,,2.05E-09,,1.66E-09
48482.46892,3.33E-10,,2.00E-09,,1.67E-09
48490.53446,2.86E-10,,1.93E-09,,1.64E-09
48498.6,2.47E-10,,1.86E-09,,1.61E-09
48506.66555,2.13E-10,,1.79E-09,,1.58E-09
48514.73109,1.86E-10,,1.72E-09,,1.53E-09
48522.79664,1.64E-10,,1.64E-09,,1.48E-09
48530.86218,1.48E-10,,1.56E-09,,1.41E-09
48538.92772,1.36E-10,,1.48E-09,,1.34E-09
48546.99327,1.28E-10,,1.39E-09,,1.26E-09
48555.05881,1.23E-10,,1.31E-09,,1.19E-09
48563.12436,1.21E-10,,1.22E-09,,1.10E-09
48571.1899,1.20E-10,,1.14E-09,,1.02E-09
48579.25544,1.22E-10,,1.05E-09,,9.28E-10
48587.32099,1.25E-10,,9.62E-10,,8.37E-10
48595.38653,1.28E-10,,8.75E-10,,7.47E-10
48603.45208,1.32E-10,,7.89E-10,,6.57E-10
48611.51762,1.36E-10,,7.07E-10,,5.71E-10
48619.58316,1.40E-10,,6.28E-10,,4.88E-10
48627.64871,1.43E-10,,5.55E-10,,4.12E-10
48635.71425,1.45E-10,,4.88E-10,,3.43E-10
48643.7798,1.46E-10,,4.29E-10,,2.83E-10
48651.84534,1.47E-10,,3.78E-10,,2.31E-10
48659.91088,1.46E-10,,3.36E-10,,1.90E-10
48667.97643,1.44E-10,,3.05E-10,,1.61E-10
48676.04197,1.41E-10,,2.85E-10,,1.44E-10
48684.10752,1.38E-10,,2.77E-10,,1.39E-10
48692.17306,1.34E-10,,2.82E-10,,1.48E-10
48700.2386,1.29E-10,,3.00E-10,,1.71E-10
48708.30415,1.23E-10,,3.32E-10,,2.09E-10
48716.36969,1.18E-10,,3.78E-10,,2.60E-10
48724.43524,1.12E-10,,4.40E-10,,3.28E-10
48732.50078,1.06E-10,,5.17E-10,,4.11E-10
48740.56632,1.00E-10,,6.09E-10,,5.09E-10
48748.63187,9.41E-11,,7.18E-10,,6.24E-10
48756.69741,8.82E-11,,8.41E-10,,7.53E-10
48764.76296,8.23E-11,,9.79E-10,,8.97E-10
48772.8285,7.65E-11,,1.13E-09,,1.05E-09
48780.89404,7.08E-11,,1.29E-09,,1.22E-09
48788.95959,6.51E-11,,1.47E-09,,1.40E-09
48797.02513,5.96E-11,,1.65E-09,,1.59E-09
48805.09068,5.41E-11,,1.83E-09,,1.78E-09
48813.15622,4.88E-11,,2.02E-09,,1.97E-09
48821.22176,4.38E-11,,2.21E-09,,2.17E-09
48829.28731,3.89E-11,,2.40E-09,,2.36E-09
48837.35285,3.44E-11,,2.58E-09,,2.55E-09
48845.4184,3.03E-11,,2.76E-09,,2.73E-09
48853.48394,2.65E-11,,2.93E-09,,2.90E-09
48861.54948,2.33E-11,,3.09E-09,,3.07E-09
48869.61503,2.05E-11,,3.25E-09,,3.23E-09
48877.68057,1.84E-11,,3.40E-09,,3.38E-09
48885.74612,1.68E-11,,3.54E-09,,3.52E-09
48893.81166,1.59E-11,,3.67E-09,,3.65E-09
48901.8772,1.57E-11,,3.80E-09,,3.78E-09
48909.94275,1.63E-11,,3.91E-09,,3.89E-09
48918.00829,1.76E-11,,4.02E-09,,4.00E-09
48926.07384,1.98E-11,,4.11E-09,,4.09E-09
48934.13938,2.28E-11,,4.18E-09,,4.16E-09
48942.20492,2.67E-11,,4.24E-09,,4.21E-09
48950.27047,3.15E-11,,4.27E-09,,4.24E-09
48958.33601,3.73E-11,,4.28E-09,,4.24E-09
48966.40156,4.40E-11,,4.26E-09,,4.22E-09
48974.4671,5.17E-11,,4.21E-09,,4.16E-09
48982.53264,6.02E-11,,4.14E-09,,4.08E-09
48990.59819,6.95E-11,,4.04E-09,,3.97E-09
48998.66373,7.95E-11,,3.92E-09,,3.84E-09
49006.72928,9.02E-11,,3.78E-09,,3.69E-09
49014.79482,1.01E-10,,3.63E-09,,3.53E-09
49022.86036,1.13E-10,,3.47E-09,,3.36E-09
49030.92591,1.25E-10,,3.30E-09,,3.18E-09
49038.99145,1.36E-10,,3.14E-09,,3.00E-09
49047.057,1.48E-10,,2.98E-09,,2.83E-09
49055.12254,1.60E-10,,2.83E-09,,2.67E-09
49063.18808,1.72E-10,,2.70E-09,,2.53E-09
49071.25363,1.83E-10,,2.57E-09,,2.39E-09
49079.31917,1.94E-10,,2.47E-09,,2.28E-09
49087.38472,2.05E-10,,2.37E-09,,2.17E-09
49095.45026,2.16E-10,,2.29E-09,,2.07E-09
49103.5158,2.27E-10,,2.22E-09,,1.99E-09
49111.58135,2.37E-10,,2.16E-09,,1.92E-09
49119.64689,2.47E-10,,2.10E-09,,1.85E-09
49127.71244,2.56E-10,,2.05E-09,,1.79E-09
49135.77798,2.65E-10,,2.00E-09,,1.74E-09
49143.84352,2.73E-10,,1.95E-09,,1.68E-09
49151.90907,2.80E-10,,1.90E-09,,1.62E-09
49159.97461,2.85E-10,,1.85E-09,,1.57E-09
49168.04016,2.89E-10,,1.79E-09,,1.50E-09
49176.1057,2.91E-10,,1.74E-09,,1.45E-09
49184.17124,2.91E-10,,1.69E-09,,1.40E-09
49192.23679,2.90E-10,,1.64E-09,,1.35E-09
49200.30233,2.86E-10,,1.58E-09,,1.29E-09
49208.36788,2.81E-10,,1.53E-09,,1.25E-09
49216.43342,2.75E-10,,1.49E-09,,1.22E-09
49224.49896,2.67E-10,,1.44E-09,,1.17E-09
49232.56451,2.58E-10,,1.40E-09,,1.14E-09
49240.63005,2.49E-10,,1.37E-09,,1.12E-09
49248.6956,2.40E-10,,1.34E-09,,1.10E-09
49256.76114,2.31E-10,,1.32E-09,,1.09E-09
49264.82668,2.22E-10,,1.30E-09,,1.08E-09
49272.89223,2.15E-10,,1.31E-09,,1.10E-09
49280.95777,2.07E-10,,1.33E-09,,1.12E-09
49289.02332,2.01E-10,,1.37E-09,,1.17E-09
49297.08886,1.95E-10,,1.44E-09,,1.25E-09
49305.1544,1.90E-10,,1.54E-09,,1.35E-09
49313.21995,1.86E-10,,1.68E-09,,1.49E-09
49321.28549,1.81E-10,,1.86E-09,,1.68E-09
49329.35104,1.77E-10,,2.09E-09,,1.91E-09
49337.41658,1.73E-10,,2.38E-09,,2.21E-09
49345.48212,1.69E-10,,2.74E-09,,2.57E-09
49353.54767,1.64E-10,,3.16E-09,,3.00E-09
49361.61321,1.59E-10,,3.66E-09,,3.50E-09
49369.67876,1.54E-10,,4.24E-09,,4.09E-09
49377.7443,1.49E-10,,4.90E-09,,4.75E-09
49385.80984,1.43E-10,,5.63E-09,,5.49E-09
49393.87539,1.37E-10,,6.45E-09,,6.31E-09
49401.94093,1.32E-10,,7.33E-09,,7.20E-09
49410.00648,1.26E-10,,8.27E-09,,8.14E-09
49418.07202,1.20E-10,,9.26E-09,,9.14E-09
49426.13756,1.15E-10,,1.03E-08,,1.02E-08
49434.20311,1.10E-10,,1.13E-08,,1.12E-08
49442.26865,1.05E-10,,1.24E-08,,1.23E-08
49450.3342,1.01E-10,,1.34E-08,,1.33E-08
49458.39974,9.78E-11,,1.43E-08,,1.42E-08
49466.46528,9.50E-11,,1.52E-08,,1.51E-08
49474.53083,9.30E-11,,1.60E-08,,1.59E-08
49482.59637,9.20E-11,,1.66E-08,,1.65E-08
49490.66192,9.21E-11,,1.72E-08,,1.71E-08
49498.72746,9.36E-11,,1.76E-08,,1.75E-08
49506.793,9.67E-11,,1.79E-08,,1.78E-08
49514.85855,1.02E-10,,1.81E-08,,1.80E-08
49522.92409,1.09E-10,,1.81E-08,,1.80E-08
49530.98964,1.19E-10,,1.80E-08,,1.79E-08
49539.05518,1.31E-10,,1.78E-08,,1.77E-08
49547.12072,1.47E-10,,1.75E-08,,1.74E-08
49555.18627,1.67E-10,,1.71E-08,,1.69E-08
49563.25181,1.91E-10,,1.66E-08,,1.64E-08
49571.31736,2.19E-10,,1.61E-08,,1.59E-08
49579.3829,2.52E-10,,1.56E-08,,1.53E-08
49587.44844,2.90E-10,,1.50E-08,,1.47E-08
49595.51399,3.32E-10,,1.45E-08,,1.42E-08
49603.57953,3.78E-10,,1.39E-08,,1.35E-08
49611.64508,4.29E-10,,1.32E-08,,1.28E-08
49619.71062,4.84E-10,,1.26E-08,,1.21E-08
49627.77616,5.42E-10,,1.20E-08,,1.15E-08
49635.84171,6.02E-10,,1.14E-08,,1.08E-08
49643.90725,6.64E-10,,1.08E-08,,1.01E-08
49651.9728,7.25E-10,,1.01E-08,,9.38E-09
49660.03834,7.86E-10,,9.48E-09,,8.69E-09
49668.10388,8.44E-10,,8.85E-09,,8.01E-09
49676.16943,8.99E-10,,8.22E-09,,7.32E-09
49684.23497,9.49E-10,,7.61E-09,,6.66E-09
49692.30052,9.93E-10,,7.01E-09,,6.02E-09
49700.36606,1.03E-09,,6.44E-09,,5.41E-09
49708.4316,1.06E-09,,5.90E-09,,4.84E-09
49716.49715,1.08E-09,,5.41E-09,,4.33E-09
49724.56269,1.10E-09,,4.96E-09,,3.86E-09
49732.62824,1.11E-09,,4.57E-09,,3.46E-09
49740.69378,1.11E-09,,4.23E-09,,3.12E-09
49748.75932,1.11E-09,,3.96E-09,,2.85E-09
49756.82487,1.10E-09,,3.75E-09,,2.65E-09
49764.89041,1.09E-09,,3.61E-09,,2.52E-09
49772.95596,1.07E-09,,3.54E-09,,2.47E-09
49781.0215,1.06E-09,,3.54E-09,,2.48E-09
49789.08704,1.04E-09,,3.60E-09,,2.56E-09
49797.15259,1.03E-09,,3.72E-09,,2.69E-09
49805.21813,1.01E-09,,3.90E-09,,2.89E-09
49813.28368,1.00E-09,,4.11E-09,,3.11E-09
49821.34922,9.92E-10,,4.36E-09,,3.37E-09
49829.41476,9.85E-10,,4.64E-09,,3.66E-09
49837.48031,9.80E-10,,4.93E-09,,3.95E-09
49845.54585,9.77E-10,,5.21E-09,,4.23E-09
49853.6114,9.76E-10,,5.48E-09,,4.50E-09
49861.67694,9.77E-10,,5.73E-09,,4.75E-09
49869.74248,9.77E-10,,5.94E-09,,4.96E-09
49877.80803,9.78E-10,,6.11E-09,,5.13E-09
49885.87357,9.77E-10,,6.23E-09,,5.25E-09
49893.93912,9.75E-10,,6.29E-09,,5.32E-09
49902.00466,9.69E-10,,6.30E-09,,5.33E-09
49910.0702,9.61E-10,,6.25E-09,,5.29E-09
49918.13575,9.48E-10,,6.16E-09,,5.21E-09
49926.20129,9.32E-10,,6.01E-09,,5.08E-09
49934.26684,9.10E-10,,5.84E-09,,4.93E-09
49942.33238,8.84E-10,,5.63E-09,,4.75E-09
49950.39792,8.54E-10,,5.40E-09,,4.55E-09
49958.46347,8.20E-10,,5.17E-09,,4.35E-09
49966.52901,7.83E-10,,4.93E-09,,4.15E-09
49974.59456,7.44E-10,,4.69E-09,,3.95E-09
49982.6601,7.04E-10,,4.47E-09,,3.77E-09
49990.72564,6.64E-10,,4.26E-09,,3.60E-09
49998.79119,6.26E-10,,4.08E-09,,3.45E-09
50006.85673,5.91E-10,,3.91E-09,,3.32E-09
50014.92228,5.59E-10,,3.77E-09,,3.21E-09
50022.98782,5.33E-10,,3.66E-09,,3.13E-09
50031.05336,5.11E-10,,3.57E-09,,3.06E-09
50039.11891,4.95E-10,,3.50E-09,,3.01E-09
50047.18445,4.84E-10,,3.46E-09,,2.98E-09
50055.25,4.79E-10,,3.44E-09,,2.96E-09
50063.31554,4.78E-10,,3.45E-09,,2.97E-09
50071.38108,4.82E-10,,3.47E-09,,2.99E-09
50079.44663,4.88E-10,,3.52E-09,,3.03E-09
50087.51217,4.97E-10,,3.59E-09,,3.09E-09
50095.57772,5.06E-10,,3.69E-09,,3.18E-09
50103.64326,5.16E-10,,3.80E-09,,3.28E-09
50111.7088,5.24E-10,,3.92E-09,,3.40E-09
50119.77435,5.31E-10,,4.07E-09,,3.54E-09
50127.83989,5.35E-10,,4.22E-09,,3.69E-09
50135.90544,5.36E-10,,4.37E-09,,3.83E-09
50143.97098,5.33E-10,,4.52E-09,,3.99E-09
50152.03652,5.27E-10,,4.67E-09,,4.14E-09
50160.10207,5.17E-10,,4.80E-09,,4.28E-09
50168.16761,5.03E-10,,4.90E-09,,4.40E-09
50176.23316,4.87E-10,,4.99E-09,,4.50E-09
50184.2987,4.67E-10,,5.04E-09,,4.57E-09
50192.36424,4.46E-10,,5.06E-09,,4.61E-09
50200.42979,4.23E-10,,5.04E-09,,4.62E-09
50208.49533,3.98E-10,,4.99E-09,,4.59E-09
50216.56088,3.74E-10,,4.90E-09,,4.53E-09
50224.62642,3.50E-10,,4.78E-09,,4.43E-09
50232.69196,3.26E-10,,4.63E-09,,4.30E-09
50240.75751,3.03E-10,,4.46E-09,,4.16E-09
50248.82305,2.82E-10,,4.27E-09,,3.99E-09
50256.8886,2.62E-10,,4.07E-09,,3.81E-09
50264.95414,2.45E-10,,3.86E-09,,3.62E-09
50273.01968,2.29E-10,,3.66E-09,,3.43E-09
50281.08523,2.16E-10,,3.46E-09,,3.24E-09
50289.15077,2.05E-10,,3.28E-09,,3.08E-09
50297.21632,1.95E-10,,3.11E-09,,2.92E-09
50305.28186,1.89E-10,,2.95E-09,,2.76E-09
50313.3474,1.84E-10,,2.82E-09,,2.64E-09
50321.41295,1.81E-10,,2.70E-09,,2.52E-09
50329.47849,1.80E-10,,2.60E-09,,2.42E-09
50337.54404,1.80E-10,,2.52E-09,,2.34E-09
50345.60958,1.82E-10,,2.45E-09,,2.27E-09
50353.67512,1.85E-10,,2.39E-09,,2.21E-09
50361.74067,1.88E-10,,2.34E-09,,2.15E-09
50369.80621,1.92E-10,,2.29E-09,,2.10E-09
50377.87176,1.96E-10,,2.25E-09,,2.05E-09
50385.9373,2.00E-10,,2.21E-09,,2.01E-09
50394.00284,2.03E-10,,2.17E-09,,1.97E-09
50402.06839,2.06E-10,,2.12E-09,,1.91E-09
50410.13393,2.07E-10,,2.07E-09,,1.86E-09
50418.19948,2.08E-10,,2.02E-09,,1.81E-09
50426.26502,2.06E-10,,1.97E-09,,1.76E-09
50434.33056,2.04E-10,,1.92E-09,,1.72E-09
50442.39611,2.00E-10,,1.87E-09,,1.67E-09
50450.46165,1.94E-10,,1.82E-09,,1.63E-09
50458.5272,1.88E-10,,1.77E-09,,1.58E-09
50466.59274,1.80E-10,,1.73E-09,,1.55E-09
50474.65828,1.72E-10,,1.70E-09,,1.53E-09
50482.72383,1.63E-10,,1.68E-09,,1.52E-09
50490.78937,1.54E-10,,1.67E-09,,1.52E-09
50498.85492,1.44E-10,,1.67E-09,,1.53E-09
50506.92046,1.35E-10,,1.68E-09,,1.55E-09
50514.986,1.26E-10,,1.69E-09,,1.56E-09
50523.05155,1.17E-10,,1.72E-09,,1.60E-09
50531.11709,1.08E-10,,1.75E-09,,1.64E-09
50539.18264,1.01E-10,,1.78E-09,,1.68E-09
50547.24818,9.35E-11,,1.82E-09,,1.73E-09
50555.31372,8.70E-11,,1.86E-09,,1.77E-09
50563.37927,8.12E-11,,1.90E-09,,1.82E-09
50571.44481,7.61E-11,,1.93E-09,,1.85E-09
50579.51036,7.16E-11,,1.96E-09,,1.89E-09
50587.5759,6.79E-11,,1.99E-09,,1.92E-09
50595.64144,6.47E-11,,2.02E-09,,1.96E-09
50603.70699,6.21E-11,,2.04E-09,,1.98E-09
50611.77253,6.01E-11,,2.06E-09,,2.00E-09
50619.83808,5.86E-11,,2.07E-09,,2.01E-09
50627.90362,5.76E-11,,2.10E-09,,2.04E-09
50635.96916,5.71E-11,,2.12E-09,,2.06E-09
50644.03471,5.71E-11,,2.15E-09,,2.09E-09
50652.10025,5.75E-11,,2.19E-09,,2.13E-09
50660.1658,5.83E-11,,2.23E-09,,2.17E-09
50668.23134,5.94E-11,,2.29E-09,,2.23E-09
50676.29688,6.09E-11,,2.35E-09,,2.29E-09
50684.36243,6.27E-11,,2.43E-09,,2.37E-09
50692.42797,6.48E-11,,2.51E-09,,2.45E-09
50700.49352,6.71E-11,,2.60E-09,,2.53E-09
50708.55906,6.96E-11,,2.69E-09,,2.62E-09
50716.6246,7.22E-11,,2.79E-09,,2.72E-09
50724.69015,7.50E-11,,2.89E-09,,2.82E-09
50732.75569,7.78E-11,,2.98E-09,,2.90E-09
50740.82124,8.06E-11,,3.07E-09,,2.99E-09
50748.88678,8.33E-11,,3.16E-09,,3.08E-09
50756.95232,8.58E-11,,3.23E-09,,3.14E-09
50765.01787,8.82E-11,,3.29E-09,,3.20E-09
50773.08341,9.03E-11,,3.35E-09,,3.26E-09
50781.14896,9.21E-11,,3.38E-09,,3.29E-09
50789.2145,9.37E-11,,3.41E-09,,3.32E-09
50797.28004,9.51E-11,,3.42E-09,,3.32E-09
50805.34559,9.62E-11,,3.42E-09,,3.32E-09
50813.41113,9.72E-11,,3.41E-09,,3.31E-09
50821.47668,9.82E-11,,3.38E-09,,3.28E-09
50829.54222,9.92E-11,,3.35E-09,,3.25E-09
50837.60776,1.00E-10,,3.30E-09,,3.20E-09
50845.67331,1.02E-10,,3.24E-09,,3.14E-09
50853.73885,1.04E-10,,3.18E-09,,3.08E-09
50861.8044,1.06E-10,,3.12E-09,,3.01E-09
50869.86994,1.09E-10,,3.05E-09,,2.94E-09
50877.93548,1.13E-10,,2.97E-09,,2.86E-09
50886.00103,1.18E-10,,2.90E-09,,2.78E-09
50894.06657,1.23E-10,,2.84E-09,,2.72E-09
50902.13212,1.28E-10,,2.77E-09,,2.64E-09
50910.19766,1.34E-10,,2.72E-09,,2.59E-09
50918.2632,1.41E-10,,2.67E-09,,2.53E-09
50926.32875,1.48E-10,,2.64E-09,,2.49E-09
50934.39429,1.55E-10,,2.61E-09,,2.46E-09
50942.45984,1.62E-10,,2.60E-09,,2.44E-09
50950.52538,1.68E-10,,2.60E-09,,2.43E-09
50958.59092,1.75E-10,,2.61E-09,,2.44E-09
50966.65647,1.81E-10,,2.63E-09,,2.45E-09
50974.72201,1.86E-10,,2.67E-09,,2.48E-09
50982.78756,1.91E-10,,2.71E-09,,2.52E-09
50990.8531,1.95E-10,,2.75E-09,,2.56E-09
50998.91864,1.98E-10,,2.80E-09,,2.60E-09
51006.98419,2.00E-10,,2.85E-09,,2.65E-09
51015.04973,2.02E-10,,2.90E-09,,2.70E-09
51023.11528,2.03E-10,,2.95E-09,,2.75E-09
51031.18082,2.02E-10,,2.99E-09,,2.79E-09
51039.24636,2.01E-10,,3.02E-09,,2.82E-09
51047.31191,2.00E-10,,3.04E-09,,2.84E-09
51055.37745,1.97E-10,,3.05E-09,,2.85E-09
51063.443,1.94E-10,,3.05E-09,,2.86E-09
51071.50854,1.91E-10,,3.03E-09,,2.84E-09
51079.57408,1.87E-10,,3.01E-09,,2.82E-09
51087.63963,1.83E-10,,2.96E-09,,2.78E-09
51095.70517,1.79E-10,,2.90E-09,,2.72E-09
51103.77072,1.74E-10,,2.83E-09,,2.66E-09
51111.83626,1.70E-10,,2.74E-09,,2.57E-09
51119.9018,1.66E-10,,2.63E-09,,2.46E-09
51127.96735,1.63E-10,,2.52E-09,,2.36E-09
51136.03289,1.60E-10,,2.39E-09,,2.23E-09
51144.09844,1.58E-10,,2.25E-09,,2.09E-09
51152.16398,1.56E-10,,2.10E-09,,1.94E-09
51160.22952,1.55E-10,,1.95E-09,,1.80E-09
51168.29507,1.55E-10,,1.80E-09,,1.65E-09
51176.36061,1.56E-10,,1.64E-09,,1.48E-09
51184.42616,1.57E-10,,1.49E-09,,1.33E-09
51192.4917,1.59E-10,,1.35E-09,,1.19E-09
51200.55724,1.61E-10,,1.21E-09,,1.05E-09
51208.62279,1.64E-10,,1.08E-09,,9.16E-10
51216.68833,1.67E-10,,9.58E-10,,7.91E-10
51224.75388,1.69E-10,,8.49E-10,,6.80E-10
51232.81942,1.72E-10,,7.50E-10,,5.78E-10
51240.88496,1.75E-10,,6.62E-10,,4.87E-10
51248.95051,1.77E-10,,5.84E-10,,4.07E-10
51257.01605,1.78E-10,,5.15E-10,,3.37E-10
51265.0816,1.79E-10,,4.55E-10,,2.76E-10
51273.14714,1.80E-10,,4.01E-10,,2.21E-10
51281.21268,1.79E-10,,3.54E-10,,1.75E-10
51289.27823,1.78E-10,,3.12E-10,,1.34E-10
51297.34377,1.77E-10,,2.75E-10,,9.80E-11
51305.40932,1.74E-10,,2.42E-10,,6.80E-11
51313.47486,1.70E-10,,2.12E-10,,4.20E-11
51321.5404,1.66E-10,,1.85E-10,,1.90E-11
51329.60595,1.60E-10,,1.61E-10,,1.00E-12
51337.67149,1.54E-10,,1.40E-10,,-1.40E-11
51345.73704,1.47E-10,,1.21E-10,,-2.60E-11
51353.80258,1.40E-10,,1.04E-10,,-3.60E-11
51361.86812,1.32E-10,,8.92E-11,,-4.28E-11
51369.93367,1.23E-10,,7.65E-11,,-4.65E-11
51377.99921,1.14E-10,,6.56E-11,,-4.84E-11
51386.06476,1.05E-10,,5.66E-11,,-4.84E-11
51394.1303,9.64E-11,,4.91E-11,,-4.73E-11
51402.19584,8.77E-11,,4.32E-11,,-4.45E-11
51410.26139,7.94E-11,,3.84E-11,,-4.10E-11
51418.32693,7.15E-11,,3.50E-11,,-3.65E-11
51426.39248,6.41E-11,,3.27E-11,,-3.14E-11
51434.45802,5.74E-11,,3.12E-11,,-2.62E-11
51442.52356,5.12E-11,,3.05E-11,,-2.07E-11
51450.58911,4.56E-11,,3.04E-11,,-1.52E-11
51458.65465,4.06E-11,,3.08E-11,,-9.80E-12
51466.7202,3.62E-11,,3.15E-11,,-4.70E-12
51474.78574,3.22E-11,,3.26E-11,,4.00E-13
51482.85128,2.87E-11,,3.37E-11,,5.00E-12
51490.91683,2.56E-11,,3.49E-11,,9.30E-12
51498.98237,2.28E-11,,3.61E-11,,1.33E-11
51507.04792,2.02E-11,,3.72E-11,,1.70E-11
51515.11346,1.79E-11,,3.81E-11,,2.02E-11
51523.179,1.59E-11,,3.88E-11,,2.29E-11
51531.24455,1.40E-11,,3.93E-11,,2.53E-11
51539.31009,1.22E-11,,3.94E-11,,2.72E-11
51547.37564,1.07E-11,,3.93E-11,,2.86E-11
51555.44118,9.29E-12,,3.90E-11,,2.97E-11
51563.50672,8.03E-12,,3.84E-11,,3.04E-11
51571.57227,6.92E-12,,3.76E-11,,3.07E-11
51579.63781,5.94E-12,,3.67E-11,,3.08E-11
51587.70336,5.10E-12,,3.56E-11,,3.05E-11
51595.7689,4.38E-12,,3.44E-11,,3.00E-11
51603.83444,3.78E-12,,3.30E-11,,2.92E-11
51611.89999,3.29E-12,,3.17E-11,,2.84E-11
51619.96553,2.88E-12,,3.02E-11,,2.73E-11
51628.03108,2.57E-12,,2.88E-11,,2.62E-11
51636.09662,2.35E-12,,2.72E-11,,2.49E-11
51644.16216,2.18E-12,,2.57E-11,,2.35E-11
51652.22771,2.07E-12,,2.41E-11,,2.20E-11
51660.29325,2.01E-12,,2.25E-11,,2.05E-11
51668.3588,1.99E-12,,2.09E-11,,1.89E-11
51676.42434,2.00E-12,,1.92E-11,,1.72E-11
51684.48988,2.02E-12,,1.76E-11,,1.56E-11
51692.55543,2.07E-12,,1.60E-11,,1.39E-11
51700.62097,2.12E-12,,1.44E-11,,1.23E-11
51708.68652,2.17E-12,,1.29E-11,,1.07E-11
51716.75206,2.22E-12,,1.14E-11,,9.18E-12
51724.8176,2.27E-12,,1.00E-11,,7.73E-12
51732.88315,2.30E-12,,8.79E-12,,6.49E-12
51740.94869,2.32E-12,,7.69E-12,,5.37E-12
51749.01424,2.32E-12,,6.74E-12,,4.42E-12
51757.07978,2.31E-12,,5.96E-12,,3.65E-12
51765.14532,2.28E-12,,5.36E-12,,3.08E-12
51773.21087,2.24E-12,,4.95E-12,,2.71E-12
51781.27641,2.19E-12,,4.75E-12,,2.56E-12
51789.34196,2.12E-12,,4.78E-12,,2.66E-12
51797.4075,2.05E-12,,5.03E-12,,2.98E-12
51805.47304,1.96E-12,,5.51E-12,,3.55E-12
51813.53859,1.87E-12,,6.24E-12,,4.37E-12
51821.60413,1.78E-12,,7.23E-12,,5.45E-12
51829.66968,1.69E-12,,8.48E-12,,6.79E-12
51837.73522,1.59E-12,,1.00E-11,,8.41E-12
51845.80076,1.50E-12,,1.18E-11,,1.03E-11
51853.86631,1.40E-12,,1.38E-11,,1.24E-11
51861.93185,1.31E-12,,1.61E-11,,1.48E-11
51869.9974,1.22E-12,,1.86E-11,,1.74E-11
51878.06294,1.13E-12,,2.13E-11,,2.02E-11
51886.12848,1.04E-12,,2.42E-11,,2.32E-11
51894.19403,9.47E-13,,2.73E-11,,2.64E-11
51902.25957,8.60E-13,,3.04E-11,,2.95E-11
51910.32512,7.75E-13,,3.36E-11,,3.28E-11
51918.39066,6.94E-13,,3.69E-11,,3.62E-11
51926.4562,6.17E-13,,4.01E-11,,3.95E-11
51934.52175,5.45E-13,,4.34E-11,,4.29E-11
51942.58729,4.79E-13,,4.65E-11,,4.60E-11
51950.65284,4.20E-13,,4.96E-11,,4.92E-11
51958.71838,3.68E-13,,5.27E-11,,5.23E-11
51966.78392,3.24E-13,,5.57E-11,,5.54E-11
51974.84947,2.89E-13,,5.86E-11,,5.83E-11
51982.91501,2.63E-13,,6.14E-11,,6.11E-11
51990.98056,2.47E-13,,6.42E-11,,6.40E-11
51999.0461,2.42E-13,,6.69E-11,,6.67E-11
52007.11164,2.47E-13,,6.94E-11,,6.92E-11
52015.17719,2.64E-13,,7.18E-11,,7.15E-11
52023.24273,2.93E-13,,7.39E-11,,7.36E-11
52031.30828,3.34E-13,,7.58E-11,,7.55E-11
52039.37382,3.88E-13,,7.74E-11,,7.70E-11
52047.43936,4.56E-13,,7.86E-11,,7.81E-11
52055.50491,5.37E-13,,7.93E-11,,7.88E-11
52063.57045,6.31E-13,,7.95E-11,,7.89E-11
52071.636,7.39E-13,,7.93E-11,,7.86E-11
52079.70154,8.59E-13,,7.85E-11,,7.76E-11
52087.76708,9.92E-13,,7.73E-11,,7.63E-11
52095.83263,1.13E-12,,7.57E-11,,7.46E-11
52103.89817,1.29E-12,,7.38E-11,,7.25E-11
52111.96372,1.45E-12,,7.15E-11,,7.01E-11
52120.02926,1.61E-12,,6.92E-11,,6.76E-11
52128.0948,1.79E-12,,6.67E-11,,6.49E-11
52136.16035,1.96E-12,,6.43E-11,,6.23E-11
52144.22589,2.14E-12,,6.19E-11,,5.98E-11
52152.29144,2.32E-12,,5.97E-11,,5.74E-11
52160.35698,2.50E-12,,5.77E-11,,5.52E-11
52168.42252,2.68E-12,,5.59E-11,,5.32E-11
52176.48807,2.86E-12,,5.43E-11,,5.14E-11
52184.55361,3.04E-12,,5.29E-11,,4.99E-11
52192.61916,3.22E-12,,5.16E-11,,4.84E-11
52200.6847,3.40E-12,,5.04E-11,,4.70E-11
52208.75024,3.57E-12,,4.92E-11,,4.56E-11
52216.81579,3.75E-12,,4.80E-11,,4.43E-11
52224.88133,3.92E-12,,4.67E-11,,4.28E-11
52232.94688,4.08E-12,,4.54E-11,,4.13E-11
52241.01242,4.23E-12,,4.40E-11,,3.98E-11
